"Company","Year","Scope","Category","Value","Unit","Source File"
"Various Companies","Recent","Total","General","195","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","29646","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","246945","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","725","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","170882","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","170238","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","2022","Total","General","12","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","1280539","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","101688","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","146","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","1141437","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","1154003","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","254167","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","102545","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","7830","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","407662","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","3633","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","7332","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","310631","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","2022","Total","General","3.3","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","2022","Total","General","2","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","123460","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","4610","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","4314","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","31543","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","2027","Total","General","6534","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","118979","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","34678","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","3982","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","4640","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","6089","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","7599","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","7890","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","2296648","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","289729","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","280686","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","191","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","18","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","215","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","33","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","95573","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","28452","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","96176","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","669.4","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","505.2","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","578.1","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","459.1","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","39","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","34.7","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","77405","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","606","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","16848450","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","15465934","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","1382517","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","421318","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","317464","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","132118","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","86476","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","3032415","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","419176","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","210186","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","9193697","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","2818379","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","14638","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","328841","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","63091","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","210673","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","67328","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","7696011","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","6159689","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","947170","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","12051519","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","2597050","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","9454470","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","1816014","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","30319","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","1280829","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","1180733","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","1411597","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","9239739","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","14974847","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","9403884","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","14985586","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","2698080","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","709334","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","2503498","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","695359","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","121753","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","10492242","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","14511703","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","244421","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","107051","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","2022","Total","General","15.5","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","232601","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","7325","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","239675","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","19305","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","553222","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","14318853","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","566187","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","2023","Total","Direct Emissions","1.8","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","2023","Total","General","1.38","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","2019","Total","General","1.45","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","2019","Total","General","1.38","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","2023","Scope 1","General","4","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","2023","Total","General","2789","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","2022","Total","General","1.38","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","2022","Total","General","2775","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","2022","Total","General","1.45","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Scope 1","General","2","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Scope 1","General","2","tonnes CO2e","VodafoneZiggo_Integrated_Annual_Report_2024.pdf"
"Various Companies","Recent","Scope 1","General","3","tonnes CO2e","VodafoneZiggo_Integrated_Annual_Report_2024.pdf"
"Various Companies","2018","Scope 1","General","3","tonnes CO2e","VodafoneZiggo_Integrated_Annual_Report_2024.pdf"
"Various Companies","2024","Total","General","2.2","tonnes CO2e","VodafoneZiggo_Integrated_Annual_Report_2024.pdf"
"Various Companies","2018","Scope 1","General","16","tonnes CO2e","VodafoneZiggo_Integrated_Annual_Report_2024.pdf"
"Various Companies","2024","Scope 1","General","2","tonnes CO2e","VodafoneZiggo_Integrated_Annual_Report_2024.pdf"
"Various Companies","2024","Total","General","4200","tonnes CO2e","VodafoneZiggo_Integrated_Annual_Report_2024.pdf"
"Various Companies","Recent","Total","Energy","99","tonnes CO2e","VodafoneZiggo_Integrated_Annual_Report_2024.pdf"
"Various Companies","Recent","Total","Energy","5258462.62","tonnes CO2e","VodafoneZiggo_Integrated_Annual_Report_2024.pdf"
"Various Companies","2024","Total","General","47","tonnes CO2e","VodafoneZiggo_Integrated_Annual_Report_2024.pdf"
"Various Companies","2024","Total","General","17.9","tonnes CO2e","VodafoneZiggo_Integrated_Annual_Report_2024.pdf"
"Various Companies","2024","Total","General","31","tonnes CO2e","VodafoneZiggo_Integrated_Annual_Report_2024.pdf"
"Various Companies","Recent","Scope 3","General","3","tonnes CO2e","VodafoneZiggo_Integrated_Annual_Report_2024.pdf"
"Various Companies","Recent","Total","General","50","tonnes CO2e","VodafoneZiggo_Integrated_Annual_Report_2024.pdf"
"Various Companies","2025","Scope 3","General","3","tonnes CO2e","VodafoneZiggo_Integrated_Annual_Report_2024.pdf"
"Various Companies","Recent","Scope 3","General","64","tonnes CO2e","VodafoneZiggo_Integrated_Annual_Report_2024.pdf"
